Unnamed: 0,m49_code,food_supply_stage_Harvest
7816,356,False
3402,231,False
15302,566,False
1863,180,True
7850,356,False
18065,706,False
21294,800,False
25381,894,False
11068,454,False
10624,450,False
2141,180,False
13340,508,True
23958,854,False
9458,404,False
11369,454,False
22105,834,False
10616,450,False
15428,586,False
12892,50,False
19161,72,True
1643,156,False
5903,288,False
10526,430,False
11470,454,False
6148,288,False
4525,24,False
157,108,True
25112,894,False
5116,24,False
19462,72,False
9962,404,False
22363,834,False
12517,478,False
3306,231,False
24389,854,False
13705,508,False
13904,508,False
10632,450,False
2035,180,True
4619,24,False
24355,854,False
6731,324,False
16532,646,False
16054,624,False
6488,288,True
10732,450,True
12320,478,False
4205,232,False
21411,800,False
20571,768,False
25018,894,False
429,108,True
9692,404,False
12508,478,False
14698,562,False
18342,710,False
18483,710,False
3639,231,True
11069,454,False
4827,24,True
14854,566,False
13058,50,False
3972,232,False
6186,288,False
20250,768,False
3725,231,True
3494,231,False
6005,288,False
19121,716,False
4038,232,False
22236,834,False
14556,562,False
15910,624,False
5778,288,False
1147,148,False
24627,854,False
5038,24,False
10144,426,False
21782,826,False
20538,768,True
13890,508,False
3896,231,False
15975,624,False
323,108,False
17397,686,True
6045,288,False
17889,706,False
4737,24,False
10482,430,False
20886,800,False
9999,404,False
328,108,False
8072,356,False
11402,454,False
12509,478,False
24472,854,True
13090,50,False
3437,231,False
11842,466,True
11994,466,False
14524,562,False
25111,894,True
13154,50,False
18531,710,False
1468,148,False
11070,454,False
1213,148,False
8793,384,False
3278,231,False
16293,646,False
16853,686,False
8473,360,False
2314,204,False
14636,562,False
3742,231,True
11963,466,False
8918,384,False
7287,356,False
2861,204,False
17853,706,True
4076,232,False
1151,148,False
8890,384,True
10506,430,False
12499,478,False
12576,478,False
20775,800,False
16785,686,False
22056,834,False
13163,50,False
15057,566,False
2352,204,False
16517,646,False
12606,478,False
25105,894,False
23974,854,False
3342,231,False
12365,478,True
25281,894,False
25325,894,False
8660,384,False
5505,270,False
24136,854,False
13217,50,False
6690,324,False
24441,854,False
14801,562,True
1884,180,True
10892,454,False
7014,324,False
3365,231,False
15301,566,False
14091,516,False
16907,686,True
3538,231,False
13360,508,False
11730,466,False
20427,768,False
16551,646,False
5732,270,False
1482,148,False
17580,694,False
2826,204,True
15758,624,False
17261,686,False
13283,504,False
11766,466,False
337,108,False
10606,450,False
15422,586,False
21125,800,False
15333,566,False
823,120,False
16489,646,False
1839,180,False
9069,404,False
18280,710,False
11609,466,True
24083,854,True
18482,710,False
5589,270,True
20971,800,False
4948,24,False
16173,646,False
6480,288,False
19292,72,False
13868,508,False
6469,288,True
13686,508,False
8450,360,False
13194,50,False
656,120,False
14940,566,False
12650,478,False
12013,466,False
23612,840,False
5507,270,False
4144,232,False
12387,478,False
5149,246,False
17904,706,False
100,108,False
4244,232,False
12049,466,False
16162,646,False
20254,768,False
19842,729,False
13978,516,False
11278,454,False
11326,454,False
21532,800,False
1529,156,False
19780,729,False
17695,694,False
15245,566,False
17649,694,False
14266,516,False
17605,694,False
1820,180,False
22045,834,False
17043,686,False
1785,180,False
25000,894,False
10203,426,False
260,108,False
12868,50,False
15264,566,False
23905,854,False
17840,704,False
9072,404,False
1825,180,False
6421,288,True
16854,686,True
9341,404,False
3159,231,False
24941,894,True
6671,324,False
18819,716,False
1335,148,True
22636,840,False
15911,624,False
12424,478,False
13786,508,False
22221,834,False
15778,624,True
5302,270,False
16745,68,False
25108,894,False
19424,72,False
25144,894,False
20516,768,False
12268,478,True
20622,768,False
9162,404,False
8409,36,False
2959,231,False
2256,204,False
17294,686,True
3844,231,False
10927,454,False
6247,288,False
5602,270,False
306,108,False
24645,854,False
21334,800,True
5629,270,False
4203,232,False
17564,694,False
5117,24,True
21549,800,False
20217,764,False
14153,516,False
7453,356,False
10744,450,False
2086,180,False
14217,516,True
11599,466,False
12122,466,False
4908,24,False
15511,591,False
1329,148,False
3386,231,True
19083,716,False
12583,478,False
10519,430,False
767,120,True
13848,508,False
13027,50,False
11880,466,False
12260,478,False
1479,148,True
16279,646,False
